Company Symbol,Company Name,Exchange,Domicile
B3KY19,Uniprep SA Bucuresti,ROMANIA,ROMANIA
B3KY1D,Upruc CTR SA,ROMANIA,ROMANIA
B3KY1K,URBIS Armaturi Sanitare SA,ROMANIA,ROMANIA
B3KY1L,Urbanex SA,ROMANIA,ROMANIA
B3KY1R,Bega Utilaje Constructii SA,ROMANIA,ROMANIA
B3KY1T,Utalim SA,ROMANIA,ROMANIA
B3KY1V,UTT SA Timisoara,ROMANIA,ROMANIA
B3KY20,Venus SA Jimbolia,ROMANIA,ROMANIA
B3KY21,Vest Energo SA,ROMANIA,ROMANIA
B3KY22,Vinalcool SA Bacau,ROMANIA,ROMANIA
B3KY25,Victoriamob SA,ROMANIA,ROMANIA
B3KY28,Vinalcool SA Alba,ROMANIA,ROMANIA
B3KY2D,Vinaria SA,ROMANIA,ROMANIA
B3KY2F,Vitimas SA Tecuci,ROMANIA,ROMANIA
B3KYJ1,Orizont Turism SA,ROMANIA,ROMANIA
B3KYJ2,Orizont SA Bucuresti,ROMANIA,ROMANIA
B3KYJ4,Oteluri Pentru Scule SA,ROMANIA,ROMANIA
B3KYJ7,Pajisti SA Brasov,ROMANIA,ROMANIA
B3KYJC,Pantera SA,ROMANIA,ROMANIA
B3KYJF,Prima Construct SA Timisoara,ROMANIA,ROMANIA
B3KYJL,PIM SA,ROMANIA,ROMANIA
B3KYJY,Polsib SA,ROMANIA,ROMANIA
B3KYK7,Premium SA Brazi,ROMANIA,ROMANIA
B3KYK8,Primcom SA,ROMANIA,ROMANIA
B3KYKB,Proiect Covasna SA Sfantu Gheorghe,ROMANIA,ROMANIA
B3KYKD,Dan Steel Group Beclean SA,ROMANIA,ROMANIA
B3KYKN,Pretim SA Timisoara,ROMANIA,ROMANIA
B3KYKR,Petrol Derna SA Derna,ROMANIA,ROMANIA
B3KYKS,Petrodesign SA,ROMANIA,ROMANIA
B3KYKT,Petrocart SA,ROMANIA,ROMANIA
B3KYL1,Regal SA Galati,ROMANIA,ROMANIA
B3KYL3,Relee SA Medias,ROMANIA,ROMANIA
B3KYL5,Remat Maramures SA,ROMANIA,ROMANIA
B3KYLC,Reva SA Simeria,ROMANIA,ROMANIA
B3KYLG,Rofep SA,ROMANIA,ROMANIA
B3KYLJ,Romfruct SA Orastie,ROMANIA,ROMANIA
B3KYLK,Romfor SA,ROMANIA,ROMANIA
B3KYLT,Rombeton SA,ROMANIA,ROMANIA
B3KYLY,Roclip SA Fagaras,ROMANIA,ROMANIA
B3KYM0,Romvag SA,ROMANIA,ROMANIA
B3KYM3,Romes SA,ROMANIA,ROMANIA
B3KYM4,Robinson Turism SA,ROMANIA,ROMANIA
B3KYM5,Rosar SA,ROMANIA,ROMANIA
B3KYMF,Rusca SA,ROMANIA,ROMANIA
B3KYMK,Sab SA Radauti,ROMANIA,ROMANIA
B3KYMP,Saltim Hermes SA Timisoara,ROMANIA,ROMANIA
B3KYMQ,SAIF Tim SA Timisoara,ROMANIA,ROMANIA
B3KYN0,Saturn SA Satu Mare,ROMANIA,ROMANIA
B3KYN3,Salconserv SA,ROMANIA,ROMANIA
B3KYN7,Scut SA Bacau,ROMANIA,ROMANIA
B3KYNC,Scim SA Constanta,ROMANIA,ROMANIA
B3KYNM,Selca SA Pitesti,ROMANIA,ROMANIA
B3KYNQ,Semrom Oltenia SA,ROMANIA,ROMANIA
B3KYNS,Serico SA Bucuresti,ROMANIA,ROMANIA
B3KYP8,Sibarex SA,ROMANIA,ROMANIA
B3KYPC,SIMEROM SA SIBIU,ROMANIA,ROMANIA
B3KYPH,Sigstrat SA Sighetu Marmatiei,ROMANIA,ROMANIA
B3KYPL,Simex SA (Romania),ROMANIA,ROMANIA
B3KYPM,Simec SA,ROMANIA,ROMANIA
B3KYPV,Sinterom SA,ROMANIA,ROMANIA
B3KYPW,Suport Logistic Bucuresti SA,ROMANIA,ROMANIA
B3KYPZ,2x1 Holding Cape Midia Shipyard SA,ROMANIA,ROMANIA
B3KYQ7,Sometra SA (Romania),ROMANIA,ROMANIA
B3KYQ8,Somplast SA Nasaud,ROMANIA,ROMANIA
B3KYQB,Someta SA Tasnad,ROMANIA,ROMANIA
B3KYQD,Special SA Sibiu,ROMANIA,ROMANIA
B3KYQG,SPIT Bucovina SA,ROMANIA,ROMANIA
B3KZK8,Grometal SA,ROMANIA,ROMANIA
B3KZKC,Ducatex SA,ROMANIA,ROMANIA
B3KZKF,Helios SA (Romania),ROMANIA,ROMANIA
B3KZKG,Hepites SA Galati,ROMANIA,ROMANIA
B3KZKK,Hiperion SA,ROMANIA,ROMANIA
B3KZKN,Horticola SA Bucuresti,ROMANIA,ROMANIA
B3KZKW,24 Ianuarie SA,ROMANIA,ROMANIA
B3KZKZ,Institutul de Cercetari Pentru Acoperiri Avansate-ICAA SA,ROMANIA,ROMANIA
B3KZL8,Ilvas SA,ROMANIA,ROMANIA
B3KZLC,Imparatul Romanilor SA,ROMANIA,ROMANIA
B3KZLH,Industrializarea Laptelui SA Bistrita,ROMANIA,ROMANIA
B3KZLK,Incertrans SA,ROMANIA,ROMANIA
B3KZLN,Instirig SA,ROMANIA,ROMANIA
B3KZLR,Industrie Mica SA Ploiesti,ROMANIA,ROMANIA
B3KZLS,Instcomp SA,ROMANIA,ROMANIA
B3KZLT,Industrializarea Laptelui SA Dr. T. Severin,ROMANIA,ROMANIA
B3KZLY,International Transport SA,ROMANIA,ROMANIA
B3KZM1,Ipic SA Vaslui,ROMANIA,ROMANIA
B3KZMF,Lactag SA Costesti,ROMANIA,ROMANIA
B3KZML,Legmas SA,ROMANIA,ROMANIA
B3KZMM,Libertatea S.A.,ROMANIA,ROMANIA
B3KZMR,Lipomin SA,ROMANIA,ROMANIA
B3KZMS,Litoral SA Mamaia,ROMANIA,ROMANIA
B3KZMZ,Macomb SA,ROMANIA,ROMANIA
B3KZN3,Comalim SA,ROMANIA,ROMANIA
B3KZN4,Magazin Universal Maramures SA,ROMANIA,ROMANIA
B3KZN6,Marcons SA,ROMANIA,ROMANIA
B3KZN8,Matrita SA,ROMANIA,ROMANIA
B3KZNB,Mara Com Mixt S.A.,ROMANIA,ROMANIA
B3KZNG,ROMCAB SA,ROMANIA,ROMANIA
B3KZNM,Mecatim SA Timisoara,ROMANIA,ROMANIA
B3KZNP,Mecanica 94 SA,ROMANIA,ROMANIA
B3KZNW,Metal Lemn SA Craiova,ROMANIA,ROMANIA
B3KZP1,Mecanex SA (Romania),ROMANIA,ROMANIA
B3KZP3,Mecanica Codlea SA,ROMANIA,ROMANIA
B3KZP4,Metalul Mesa SA Salonta,ROMANIA,ROMANIA
B3KZP8,Mettexin SA,ROMANIA,ROMANIA
B3KZP9,Metalurgica SA Vlahita,ROMANIA,ROMANIA
B3KZPD,Mercur SA Fagaras,ROMANIA,ROMANIA
B3KZPL,Miorita 2001 SA Mamaia,ROMANIA,ROMANIA
B3KZPM,Miorita SA Oradea,ROMANIA,ROMANIA
B3KZPS,Moldomec SA,ROMANIA,ROMANIA
B3KZPV,Multim SA Timisoara,ROMANIA,ROMANIA
B3KZPW,Metalica SA,ROMANIA,ROMANIA
B3KZQ0,Mobila SA,ROMANIA,ROMANIA
B3KZQ1,Mobicrasna SA,ROMANIA,ROMANIA
B3KZQ3,Moldova SA,ROMANIA,ROMANIA
B3KZQ4,Moara Cibin SA,ROMANIA,ROMANIA
B3KZQ5,Mobila SA,ROMANIA,ROMANIA
B3KZQB,Montana SA (Romania),ROMANIA,ROMANIA
B3KZQF,Morarit Panificatie SA,ROMANIA,ROMANIA
B3KZQX,Navexim SA Galati,ROMANIA,ROMANIA
B3KZQZ,Napotex SA Cluj,ROMANIA,ROMANIA
B3KZR1,Nuclear & Vacuum SA,ROMANIA,ROMANIA
B3KZR5,Nutrientul SA Palota,ROMANIA,ROMANIA
B3KZR7,Obcina SA Radauti,ROMANIA,ROMANIA
B3KZRC,Oltina SA,ROMANIA,ROMANIA
B3KZRD,Comaliment SA Resita,ROMANIA,ROMANIA
B3L01J,Combimar SA,ROMANIA,ROMANIA
B3L01K,Concivia SA,ROMANIA,ROMANIA
B3L01L,Convest SA,ROMANIA,ROMANIA
B3L01M,Concordia Alimentara 4 SA,ROMANIA,ROMANIA
B3L01N,Conex Prahova SA,ROMANIA,ROMANIA
B3L01S,Comefin SA,ROMANIA,ROMANIA
B3L01T,Constructii Montaj S.A.,ROMANIA,ROMANIA
B3L01Y,Comat Met SA,ROMANIA,ROMANIA
B3L020,Comet SA Voluntari,ROMANIA,ROMANIA
B3L021,Comat SA (Giurgiu),ROMANIA,ROMANIA
B3L025,Constructii Montaj SA,ROMANIA,ROMANIA
B3L027,Comppil SA,ROMANIA,ROMANIA
B3L028,Conexir Roell Group SA,ROMANIA,ROMANIA
B3L029,Constructii SA,ROMANIA,ROMANIA
B3L02B,Conserv SA Buftea,ROMANIA,ROMANIA
B3L02H,Coral Mod SA,ROMANIA,ROMANIA
B3L02N,Conloc SA Ramnicu Sarat,ROMANIA,ROMANIA
B3L02Y,Comrep SA,ROMANIA,ROMANIA
B3L032,Constructii Complexe Buzau SA,ROMANIA,ROMANIA
B3L033,Comcereal Prahova SA,ROMANIA,ROMANIA
B3L03F,Dobrolact SA,ROMANIA,ROMANIA
B3L03G,Deltapan SA,ROMANIA,ROMANIA
B3L03K,Dunapref SA,ROMANIA,ROMANIA
B3L03L,Diasfin SA,ROMANIA,ROMANIA
B3L03S,Dorolux SA,ROMANIA,ROMANIA
B3L03T,Apolodor SA,ROMANIA,ROMANIA
B3L03V,Dumbrava SA,ROMANIA,ROMANIA
B3L03Y,Duplex SA Fagaras,ROMANIA,ROMANIA
B3L043,Elar SA,ROMANIA,ROMANIA
B3L044,El-Co SA,ROMANIA,ROMANIA
B3L046,Electroconstructia Elco SA Suceava,ROMANIA,ROMANIA
B3L048,Elerom SA,ROMANIA,ROMANIA
B3L04D,Electrecord SA,ROMANIA,ROMANIA
B3L04K,Emailul SA,ROMANIA,ROMANIA
B3L04S,Exploatare Portuara Drobeta SA,ROMANIA,ROMANIA
B3L04W,Fabrica de Scule Rasnov SA,ROMANIA,ROMANIA
B3L04Y,Genko Med Group S.A.,ROMANIA,ROMANIA
B3L04Z,Famos SA Odorheiu Secuiesc,ROMANIA,ROMANIA
B3L059,Firmelbo SA,ROMANIA,ROMANIA
B3L05B,Fitoterapia SA,ROMANIA,ROMANIA
B3L05C,Transport Fizicienilor SA,ROMANIA,ROMANIA
B3L05F,Flamura SA,ROMANIA,ROMANIA
B3L05H,Faimar SA,ROMANIA,ROMANIA
B3L05J,Fortpres-Cug SA,ROMANIA,ROMANIA
B3L05K,Foraj Sonde SA (Videle),ROMANIA,ROMANIA
B3L05L,Forma SA,ROMANIA,ROMANIA
B3L05M,Foradex SA,ROMANIA,ROMANIA
B3L05R,Foros SA,ROMANIA,ROMANIA
B3L05V,Metropolitan Leasing SA,ROMANIA,ROMANIA
B3L05W,Farmaceutica Arcatim SA,ROMANIA,ROMANIA
B3L05Z,Fortus SA,ROMANIA,ROMANIA
B3L063,Galgros SA,ROMANIA,ROMANIA
B3L066,Gastronom SA,ROMANIA,ROMANIA
B3L06D,General Transport SA,ROMANIA,ROMANIA
B3L06F,A.T.C.-Agro Total Construct SA,ROMANIA,ROMANIA
B3L06G,Giurgiu Port SA,ROMANIA,ROMANIA
B3L06J,Girueta SA,ROMANIA,ROMANIA
B3L06K,Glina SA,ROMANIA,ROMANIA
B3L1RG,Administrare Cazare Cantine SA,ROMANIA,ROMANIA
B3L1RJ,Admet SA Galati,ROMANIA,ROMANIA
B3L1S9,Agromec SA (Cocora),ROMANIA,ROMANIA
B3L1V1,Agromec SA (Panciu),ROMANIA,ROMANIA
B3L1WM,Alcom SA,ROMANIA,ROMANIA
B3L1WV,International Caviar Corp. SA,ROMANIA,ROMANIA
B3L1X1,Agromec SA (Topoloveni),ROMANIA,ROMANIA
B3L1XD,SC Studioul Cinematografic ANIMAFILM SA,ROMANIA,ROMANIA
B3L1Y5,Neag Group SA Timisoara,ROMANIA,ROMANIA
B3L1ZQ,Arta Culinara SA,ROMANIA,ROMANIA
B3L21V,Automecanica SA,ROMANIA,ROMANIA
B3L21Z,Autonova SA,ROMANIA,ROMANIA
B3L221,ATM-Construct SA,ROMANIA,ROMANIA
B3L223,Avicola,ROMANIA,ROMANIA
B3L228,Avicola Iasi SA,ROMANIA,ROMANIA
B3L22B,Avicola SA,ROMANIA,ROMANIA
B3L22D,Avicola SA (Oradea),ROMANIA,ROMANIA
B3L22H,Azoma SA,ROMANIA,ROMANIA
B3L22N,Tratament Balnear Buzias SA,ROMANIA,ROMANIA
B3L22P,Balneoclimaterica SA,ROMANIA,ROMANIA
B3L22Q,Balanta SA,ROMANIA,ROMANIA
B3L22V,BAD Rulmenti SA,ROMANIA,ROMANIA
B3L22W,Basti SA,ROMANIA,ROMANIA
B3L22Z,Bat Viforata SA,ROMANIA,ROMANIA
B3L230,BAT SA Bascov,ROMANIA,ROMANIA
B3L231,Terracotta Star SA,ROMANIA,ROMANIA
B3L239,Biroul de Turism Pentru Tineret SA,ROMANIA,ROMANIA
B3L23F,Birsa Comal SA,ROMANIA,ROMANIA
B3L23J,Bratim SA,ROMANIA,ROMANIA
B3L23L,Romnav SA,ROMANIA,ROMANIA
B3L23M,Bucovina SA Suceava,ROMANIA,ROMANIA
B3L23Q,Bucovina-Tex SA,ROMANIA,ROMANIA
B3L23S,Capitol Sa Bucures Ron2.5,ROMANIA,ROMANIA
B3L23W,Comat SA (Cluj),ROMANIA,ROMANIA
B3L23X,Constructii Aeronautice SA,ROMANIA,ROMANIA
B3L244,Comcereal Fundulea SA,ROMANIA,ROMANIA
B3L24D,Celhart Donaris SA,ROMANIA,ROMANIA
B3L24M,Constructii Feroviare Craiova SA,ROMANIA,ROMANIA
B3L24R,Constructii Hidrotehnice SA,ROMANIA,ROMANIA
B3L24V,Chimcomplex SA Borzesti,ROMANIA,ROMANIA
B3L24Y,Cicero SA,ROMANIA,ROMANIA
B3L256,Clujana SA,ROMANIA,ROMANIA
B3L257,Comcereal SA (Bacau),ROMANIA,ROMANIA
B3L259,Commixt SA Buftea,ROMANIA,ROMANIA
B3L25C,Combgorj SA,ROMANIA,ROMANIA
B3L25D,Comcereal SA Dr. T. Severin,ROMANIA,ROMANIA
B3L25N,Comtrans SA,ROMANIA,ROMANIA
B3L25Q,Conbac SA Bacau,ROMANIA,ROMANIA
B3L25R,Condor SA (Romania),ROMANIA,ROMANIA
B3L25V,Contexin SA Constanta,ROMANIA,ROMANIA
B3L25W,Comat SA (Alexandria),ROMANIA,ROMANIA
B3L25Y,Constructii Bihor SA,ROMANIA,ROMANIA
B3L25Z,Bricomat SA,ROMANIA,ROMANIA
B3L263,Comtram SA,ROMANIA,ROMANIA
B3L26B,Confort SA,ROMANIA,ROMANIA
B3L2WP,Legume Fructe SA Oradea,ROMANIA,ROMANIA
B3L3L1,Regnafor SA,ROMANIA,ROMANIA
B3L3LF,Real 2003 SA,ROMANIA,ROMANIA
B50M6X,Fimaro Development SA,ROMANIA,ROMANIA
B5SBL5,Fimaro Invest SA,ROMANIA,ROMANIA
B62G94,Potis Capital SA,ROMANIA,ROMANIA
B62HB2,Taniro Capital SA,ROMANIA,ROMANIA
B1LCKY,Razvojna banka Vojvodine a.d.,SERBIA,SERBIA
B1LJCK,Agrobacka AD,SERBIA,SERBIA
B1LJDJ,Agrovet AD,SERBIA,SERBIA
B1LJDM,Agrovojvodina Export-Import AD,SERBIA,SERBIA
B1LJDP,Agrovojvodina Komercservis AD,SERBIA,SERBIA
B1LJDW,AIK Backa Topola AD,SERBIA,SERBIA
B1LJDX,AIK Banka AD Nis,SERBIA,SERBIA
B1LJF3,Alas Rakovac AD,SERBIA,SERBIA
B1LJF4,Alba AD,SERBIA,SERBIA
B1LJF5,Albus AD,SERBIA,SERBIA
B1LJF8,Aleva Rsd2400,SERBIA,SERBIA
B1LJFB,Alfa Plam AD,SERBIA,SERBIA
B1LJFY,Arhitektura I Urbanizam AD,SERBIA,SERBIA
B1LJGG,Rade Koncar AD,SERBIA,SERBIA
B1LJGJ,Zastava-Vozdovac a.d.,SERBIA,SERBIA
B1LJGQ,Autokomanda a.d.,SERBIA,SERBIA
B1LJGR,Autoprevoz Gornji Milanovac,SERBIA,SERBIA
B1LJH6,Autoventil AD,SERBIA,SERBIA
B1LJHQ,Koncern Bambi a.d.,SERBIA,SERBIA
B1LJHT,Banat AD,SERBIA,SERBIA
B1LJHY,Banatski Despotovac ad,SERBIA,SERBIA
B1LJJ0,Banini AD Kikinda,SERBIA,SERBIA
B1LJJ1,Bas Ad,SERBIA,SERBIA
B1LJJ3,BB Minaqua AD Novi Sad,SERBIA,SERBIA
B1LJJ7,Agro AD,SERBIA,SERBIA
B1LJJT,Beogradmontaza ad,SERBIA,SERBIA
B1LJJY,Beograf-Bukulja A.D.,SERBIA,SERBIA
B1LJK1,Lukoil Beopetrol AD,SERBIA,SERBIA
B1LJKB,Betonjerka Cacak,SERBIA,SERBIA
B1LJKH,Bigz Publishing a.d.,SERBIA,SERBIA
B1LJKM,Bip AD,SERBIA,SERBIA
B1LJKW,Blagoje Kostic-CRNI Marko AD,SERBIA,SERBIA
B1LJL4,Bora Kecic Autocentar Kiperi Pretovar AD,SERBIA,SERBIA
B1LJLZ,Buducnost AD Novi Sad,SERBIA,SERBIA
B1LJM5,C Market AD,SERBIA,SERBIA
B1LJM6,Cacanska Banka AD,SERBIA,SERBIA
B1LJM9,Celik AD,SERBIA,SERBIA
B1LJMD,Centar za puteve Vojvodine,SERBIA,SERBIA
B1LJMK,Central AD,SERBIA,SERBIA
B1LJMT,Centroprom AD,SERBIA,SERBIA
B1LJN7,Cineoptic AD,SERBIA,SERBIA
B1LJNB,Coca Cola HBC-Srbija a.d. Beograd,SERBIA,SERBIA
B1W6ZF,Messer Tehnogas AD,SERBIA,SERBIA
B1W6ZK,Imlek AD,SERBIA,SERBIA
B1W701,Univerzal Banka Ad,SERBIA,SERBIA
B1W709,Progres Ad,SERBIA,SERBIA
B1W72V,Komercijalna banka Beograd AD,SERBIA,SERBIA
B1W731,Agrobanka-Pod Administrativnim Upravljanjem-U Stecaju,SERBIA,SERBIA
B1W73C,Energoprojekt Holding ad Beograd,SERBIA,SERBIA
B1W73Q,Jubmes Banka AD,SERBIA,SERBIA
B1W74M,Dijamant AD,SERBIA,SERBIA
B1W74V,Metalac AD,SERBIA,SERBIA
B1W752,Tigar AD,SERBIA,SERBIA
B290W6,Soja Protein AD,SERBIA,SERBIA
B290W9,Privredna Banka Beograd AD,SERBIA,SERBIA
B290WB,Telefonija A.d. Beograd,SERBIA,SERBIA
B2QMKD,Philip Morris Operations ad,SERBIA,SERBIA
B2QMKV,Luka Beograd AD,SERBIA,SERBIA
B3B9ZS,Putevi Uzice AD,SERBIA,SERBIA
B3BB0B,Crvenka Sugar Factory Ad,SERBIA,SERBIA
B3BB0C,Velefarm a.d.,SERBIA,SERBIA
B3BB0D,Mlekara AD Subotica,SERBIA,SERBIA
B3BB0F,Zdravlje a.d. Leskovac,SERBIA,SERBIA
B3BB0L,Banka Postanska Stedionica AD,SERBIA,SERBIA
B3BB0N,Soko Nada Stark Ad,SERBIA,SERBIA
B3BB0P,Yumco AD,SERBIA,SERBIA
B3BB0T,Preduceze Za Puteve Beograd AD,SERBIA,SERBIA
B3BB1J,Otp Banka Srbija Rsd49540,SERBIA,SERBIA
